sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
73525,0,,,,,,,,,,,,,,,,,,,617.8936,240.0795,598.6090,229.6932,616.0929,237.7806,603.3957,233.6834,612.5610,281.4588,595.2214,274.1653,608.2189,317.8295,594.6930,310.3448,,,,,,,,,,,,,,,591.8797,228.9271,615.5618,239.4320,599.3919,230.0266,620.3990,240.7440,595.3200,224.4695,607.8395,227.4539,616.9934,225.0222,623.8344,226.1341,593.8012,269.5895,615.5262,279.7167,598.2333,273.6354,606.5026,275.9363,594.1323,309.4726,611.1322,319.9072,594.4466,311.3404,606.1189,317.0370,583.0444,312.7164,603.7412,327.2186,580.0885,312.2944,596.0383,323.1659,577.5908,313.5995,590.3377,322.3206,614.0882,322.2284,601.6523,314.2281,,,618.7650,220.6823,,,,
73526,0,,,,,,,,,,,,,,,,,,,617.0780,239.9389,602.7200,229.3576,617.2840,237.6771,605.1603,233.8540,612.6416,281.9339,593.7712,273.7141,608.3385,317.8988,594.7652,310.3783,,,,,,,,,,,621.4656,219.2702,,,589.7238,228.1884,614.8619,239.0997,602.9301,229.9973,619.6181,240.6751,596.6542,223.9530,608.9576,227.7606,619.2464,224.7387,625.4382,226.6067,592.5865,269.1339,615.7011,279.9765,596.9210,273.4152,606.4764,276.1511,594.1356,309.5083,611.2897,319.9539,594.6188,311.4524,606.2403,317.0892,582.9576,313.2598,604.0988,327.3435,579.9894,312.9791,596.5333,323.6222,577.4592,314.4846,590.6812,322.8435,614.3436,322.0016,601.6070,314.1275,,,621.2264,220.5497,,,,
73527,0,,,,,,,,,,,,,,,,,,,616.6671,239.6075,596.0346,228.1066,616.6587,237.7517,603.6839,233.3188,613.2873,282.0689,592.7856,273.5727,608.1018,318.6189,595.5815,310.8360,,,,,,,,,,,,,,,589.9469,227.2356,614.5065,238.5494,599.1090,228.5192,619.1205,240.5517,595.5003,222.9090,607.8540,226.9357,618.6063,225.1457,624.3412,226.6267,591.4586,269.0971,616.5460,280.1201,596.1612,273.2030,606.9587,275.7622,594.7211,309.7883,611.2006,320.8751,595.3231,312.0695,605.9365,317.8308,583.4946,313.0053,603.7075,328.5623,580.2082,312.9283,596.1270,324.5016,577.7255,314.2938,590.3882,323.4884,614.1941,323.1508,602.3607,315.0745,,,620.6414,220.8223,,,,
73528,0,,,,,,,,,,,,,,,,,,,615.9701,239.6526,591.0606,228.0796,616.7647,237.2433,603.3625,232.8170,612.7678,282.6193,592.4878,274.1741,608.1216,318.7014,597.0914,310.2883,,,,,,,,,,,,,,,587.6981,227.3129,613.8768,238.4989,592.7275,228.2037,618.5543,240.7909,595.2473,222.4330,608.5564,226.8378,619.5532,224.1865,625.7239,226.2502,591.3355,269.3418,615.9748,280.7219,595.8350,273.6982,606.4112,276.4966,596.0824,309.2430,610.9416,320.7416,596.8947,311.4066,605.8581,317.7944,584.8821,312.6723,603.7261,328.4073,581.5249,312.5372,596.6080,324.4436,578.9999,313.9826,590.7788,323.5779,614.1171,322.9958,603.3167,314.0822,,,622.2491,220.1449,,,,
73529,0,,,,,,,,,,,,,,,,,596.1753,220.0377,615.8545,240.1792,591.0248,229.1353,616.6272,237.5870,602.4799,232.8922,612.7937,281.5434,592.8465,274.6851,608.2992,317.5581,598.4521,311.2132,,,,,,,595.1003,220.0130,,,598.6302,219.8862,,,587.6369,228.4615,613.9982,238.9898,592.4571,229.3286,618.5686,241.1704,594.4973,223.4324,609.2392,225.5934,617.1666,224.2994,623.8958,225.2752,591.5766,269.4094,616.0882,279.6088,596.3577,273.6878,606.5912,275.0919,597.3695,310.1208,611.1104,319.8217,598.2416,312.2347,606.0419,316.9926,586.2554,313.5155,603.6048,327.0626,583.2670,313.4561,596.5920,322.7053,580.8455,314.8742,590.8658,321.9352,614.4862,322.0558,604.2067,315.5923,,,619.2488,218.5928,,,,
73530,0,,,,,,,,,,,,,,,,,597.0082,219.2250,614.9750,239.5662,590.6839,229.0147,616.5257,237.8507,603.1460,233.5529,612.2702,281.8525,594.1193,275.0533,607.7455,317.4191,597.8764,311.6563,,,,,,,,,,,599.8807,219.2477,,,587.1939,228.2762,613.1169,238.5618,592.3052,228.9189,617.7625,240.5694,594.7795,222.8770,609.0918,226.7627,617.1571,223.9274,624.4023,225.3732,592.7490,269.5833,615.6255,279.8353,597.8050,274.0614,606.1540,275.4876,596.9661,310.5887,610.7924,319.7211,597.5623,312.7013,605.4979,316.7552,585.3249,313.9982,603.0493,326.8611,582.2715,313.5406,595.7964,322.7980,579.9316,314.8605,590.2289,321.8067,614.1628,321.8932,603.8444,316.4188,,,619.4206,217.7076,,,,
73531,0,,,,,,,,,,,,,,,630.0043,220.4188,598.0188,215.2971,614.5991,239.3248,594.6045,228.7541,616.0963,237.7231,603.6224,234.4903,611.6309,281.9164,596.0249,275.4841,607.5819,317.7744,598.0323,310.9497,,,,,,,,,628.2804,219.4655,609.8488,215.4708,632.3789,220.5842,589.7937,228.1690,612.6281,238.2675,596.4174,228.6557,617.4065,240.2864,593.9230,224.0785,607.7774,227.6300,617.3870,224.2416,623.7073,226.2505,594.7958,270.4265,614.6057,279.9724,599.2993,274.5603,605.8129,276.2458,597.1688,310.0085,610.5447,319.8543,597.7803,312.0030,605.3835,317.0898,585.4263,314.2572,602.4377,327.0911,582.4154,313.7021,595.1614,323.0504,580.1530,315.0716,589.5964,322.4778,613.8258,322.2722,603.8025,315.1464,,,619.2792,218.4108,,,,
73532,0,,,,,,,,,,,,,,,629.1458,220.2164,595.7601,215.1162,614.0088,239.3668,586.8911,229.6209,615.8071,238.2276,601.9293,234.6421,611.0084,281.9380,596.0411,275.9024,607.7186,317.4954,598.2354,310.6353,,,,,,,594.6039,215.0567,627.7091,219.0509,598.4578,215.3508,631.5086,220.3684,584.2007,228.9276,612.2097,238.3907,587.3066,229.3394,616.7761,240.1575,593.3799,224.7105,607.8761,228.2669,616.3824,225.0587,622.9116,226.7981,594.8113,270.5062,613.9984,279.7510,599.6178,274.7287,605.3559,276.3283,597.3293,309.6093,610.6752,319.6092,598.0086,311.6527,605.5129,316.7715,585.7691,313.5644,602.7002,327.0902,582.9623,313.3602,595.7149,322.8354,580.7449,314.9280,590.0437,322.3268,613.9229,321.9984,603.9092,314.5819,,,617.7346,218.3596,,,,
73533,0,,,,,,,,,,,,,,,628.3823,219.9689,595.2095,214.6107,613.6141,238.7192,585.5640,229.3149,615.5956,237.9391,601.5793,234.0178,610.3874,281.8660,595.9961,275.3318,607.6866,317.9473,597.9204,310.4136,,,,,,,594.1295,214.4292,627.1712,218.5036,597.7191,214.8656,630.9498,220.1905,582.5825,228.5768,611.7289,237.7827,585.9740,228.8953,616.4423,239.3654,592.9259,224.2870,608.3152,228.1125,615.4626,224.1692,622.5962,225.9306,594.7935,269.9368,613.5181,279.7060,599.5008,274.2510,604.3963,276.1329,596.9515,309.4552,610.5630,320.0653,597.6503,311.5068,605.4105,317.3249,585.6026,313.7111,602.7936,327.4327,582.7448,313.3239,595.6950,323.5372,580.4573,314.9076,589.9168,322.9072,613.9758,322.4203,603.8525,314.5358,,,617.6857,218.0835,,,,
73534,0,,,,,,,,,,,,,,,627.1071,219.8458,594.4973,214.7083,613.2078,239.7863,584.6463,229.7962,614.2872,237.2557,600.8258,233.8910,609.7938,281.0506,595.7352,275.7078,607.6090,317.6975,598.1130,310.8086,,,,,,,593.2463,214.5119,626.5475,218.5692,596.7413,214.8875,629.7428,219.9542,581.7445,228.9149,611.2925,238.7702,584.5759,229.5133,616.0144,240.4431,592.4033,223.8663,607.3877,227.9940,614.2832,223.5817,621.7211,225.2124,594.2280,270.5214,612.8752,278.9461,599.0446,274.3107,603.7433,275.5268,597.0506,309.8036,610.5154,319.5873,597.9067,311.8374,605.4185,317.0479,585.8271,314.1890,603.1696,327.1878,583.2415,313.8159,596.1247,323.2104,581.1412,315.2485,590.2324,322.7848,613.8069,321.9980,603.8621,314.9256,,,616.6144,217.9474,,,,
73535,0,,,,,,,,,,,,,,,626.1256,219.4187,594.9051,214.3386,612.5831,240.8619,584.0987,229.7314,614.0530,237.2997,601.3704,234.0469,609.4849,281.2985,596.0303,275.5908,607.6407,317.1806,598.1372,310.3532,,,,,,,593.1467,214.1203,625.5499,217.9365,597.0645,214.5256,628.7450,219.4672,581.1777,228.9279,610.6100,239.9266,583.9882,229.5030,615.4303,241.3933,592.2593,224.1252,606.2777,227.8548,615.0963,223.5788,621.7285,225.5173,594.4754,270.6876,612.4456,279.1228,598.9434,274.3861,603.5529,275.6318,597.2451,309.4008,610.4848,319.1380,597.8610,311.3408,605.4431,316.5295,585.8801,313.8417,602.8905,326.7112,582.9466,313.5829,595.7425,322.6009,580.5564,315.0415,589.9494,322.1073,613.8988,321.4306,603.7877,314.3094,,,617.1793,217.5925,,,,
73536,0,,,,,,,,,,,,,,,625.5726,219.0517,594.3258,214.0974,612.2363,240.5650,583.2869,228.7026,613.0318,237.3278,599.4177,234.0915,609.4709,281.3856,595.6951,275.6733,607.5856,317.4784,598.1177,310.4278,,,,,,,591.8568,213.7923,625.2832,217.6643,596.4175,214.2428,627.9412,219.1230,580.4029,227.6150,610.1743,239.5930,582.8831,228.5601,615.0197,241.0803,590.8151,223.6734,605.9931,227.9095,613.0879,223.3903,620.5208,225.2703,593.8790,270.4622,612.5302,279.2161,599.0333,274.3750,603.2514,275.7678,596.9079,309.3555,610.5358,319.4447,597.9737,311.3890,605.3220,316.8641,585.5946,313.9510,603.1651,327.2597,583.0686,313.8807,596.0746,322.9962,580.9726,315.3501,590.1600,322.4292,613.5857,321.8641,603.4420,314.4641,,,615.4891,217.2919,,,,
73537,0,,,,,,,,,,,,,,,624.8118,219.3298,594.0136,214.1922,611.1226,241.0223,583.6567,228.0410,612.1705,237.6689,598.8027,233.7610,609.3878,281.5562,595.8245,275.4712,607.4713,317.5631,598.0132,310.4546,,,,,,,591.9036,213.9641,624.2342,217.7777,596.5426,214.3248,627.2500,219.5798,580.8497,226.9814,609.0107,240.1285,583.4331,227.8728,613.9710,241.5436,590.4382,223.6581,605.1158,228.5115,611.5120,223.3756,618.6009,225.3809,594.1611,270.3041,612.3125,279.3569,598.7232,274.3936,603.3649,275.8768,596.9647,309.4713,610.2979,319.6206,597.7627,311.4128,605.3010,316.8869,585.5939,314.1181,603.2165,327.3377,582.8738,313.9322,596.1452,322.9672,580.5875,315.3260,590.2098,322.3589,613.4464,322.0329,603.3830,314.4379,,,613.9117,217.8473,,,,
73538,0,,,,,,,,,,,,,,,624.1404,219.1402,594.1195,214.1080,610.6189,241.0483,583.2458,227.8690,612.1145,237.4475,598.1791,233.5926,609.3458,280.8960,595.6771,275.1460,607.2982,317.6143,597.5866,310.4194,,,,,,,591.3086,213.9009,623.8766,217.6727,596.5030,214.1711,626.5374,219.3181,580.5091,226.9475,608.4862,240.0231,582.9264,227.7871,613.4808,241.4950,589.9458,223.6423,605.6175,228.5134,612.4654,223.1833,619.7137,225.4385,594.1216,270.0439,612.0736,278.7676,598.6771,274.1565,603.3309,275.3939,596.4591,309.3224,610.1405,319.5842,597.3958,311.3616,605.1173,316.9034,585.2568,314.0117,602.8685,327.3982,582.5389,313.7844,595.7976,322.9112,580.3251,315.1045,589.8789,322.1011,613.4659,321.8999,603.1757,314.3005,,,614.8080,217.5210,,,,
73539,0,,,,,,,,,,,,,,,623.7301,219.1852,593.0729,214.0737,609.5429,239.8996,582.8017,228.2510,611.2341,236.6580,596.8350,233.1477,608.7782,281.3880,595.1193,275.4808,607.1900,317.4938,597.7308,310.2486,,,,,,,590.6758,213.9620,623.3306,217.7344,595.7839,214.2866,626.2020,219.3674,580.0884,227.2762,607.6961,238.9431,582.5140,228.1647,612.1957,240.4657,589.2593,222.7842,604.5676,227.9397,610.7820,222.5797,618.1129,224.7598,593.3457,270.0515,611.5619,279.1271,598.1556,274.2939,602.9267,275.6997,596.6132,309.2037,610.1071,319.4537,597.5732,311.2046,605.0448,316.7251,585.5414,314.0082,603.0537,327.4376,583.1430,313.8030,595.8917,323.0604,581.2123,315.3129,590.0159,322.4147,613.2039,321.4737,603.1849,314.0842,,,613.4703,217.5919,,,,
73540,0,,,,,,,,,,,,,,,623.5640,219.2028,593.8986,214.1444,608.8273,240.0064,583.5730,228.4777,611.9288,236.3756,597.8018,233.3939,608.7176,280.5926,595.4367,275.1612,607.0162,317.9414,597.8652,310.6671,,,,,,,591.4475,214.0102,622.2962,217.6821,596.4997,214.3341,626.1862,219.3866,580.9105,227.3241,606.9442,238.7822,583.4177,228.3446,611.5491,240.6104,589.5707,223.1764,603.9799,227.3840,612.3553,222.3717,619.4022,224.5006,593.7911,269.9584,611.4276,278.3554,598.1947,273.8761,602.9202,275.0053,596.9875,309.6535,609.7328,319.9768,597.5501,311.6175,604.8728,317.2467,585.7941,314.3707,602.5384,327.7705,583.0947,314.1133,595.5099,323.3736,580.8006,315.6023,589.7628,322.8436,613.3292,322.4197,603.7552,314.8344,,,614.7940,217.6008,,,,
73541,0,,,,,,,,,,,,,,,623.0169,219.1799,593.2950,214.0399,608.2126,240.1971,583.1122,228.8709,611.3889,237.0538,598.5138,233.3112,608.0019,280.1251,595.0937,274.1626,606.9969,317.5732,597.8987,309.9012,,,,,,,589.7333,213.7965,621.7494,218.1149,595.8380,214.2281,625.7222,219.2751,579.7764,227.9200,606.2732,238.8491,583.3401,228.9735,610.6482,241.0506,590.1385,222.7106,603.7644,227.8318,612.7479,222.4331,619.0546,225.0366,593.6425,268.7723,610.5371,277.9903,597.0456,272.6124,602.8892,274.3851,597.1652,308.8543,609.6814,319.6064,597.4116,310.8700,604.8927,316.8021,585.9552,313.8344,602.4006,327.6087,582.6274,313.7190,595.4295,323.2057,579.9356,315.2685,589.5486,322.6316,613.3622,321.8454,603.5873,313.7921,,,614.7319,217.5186,,,,
73542,0,,,,,,,,,,,,,,,622.8880,219.2282,592.3772,214.0584,607.2904,239.7247,582.5367,228.4613,610.9836,237.0439,597.4773,233.3035,608.4081,280.8505,595.0164,274.4684,607.3910,317.4123,598.2065,309.6655,,,,,,,587.6228,213.8781,621.6222,218.1740,594.7949,214.2785,625.7047,219.3380,579.4033,227.4159,605.2065,238.2772,582.5717,228.6013,609.7795,240.6703,589.5053,222.6298,603.8925,227.8206,611.3477,222.2955,618.1480,224.7402,593.3163,269.0386,611.1240,278.4505,597.1530,273.0049,602.7922,274.9443,597.3543,308.6163,610.1466,319.5527,597.8654,310.6788,605.2496,316.6260,586.0898,313.7462,602.7863,327.5851,582.8103,313.6989,595.6226,323.2521,580.1191,315.3149,589.6829,322.7558,613.6023,321.8543,603.7317,313.6900,,,614.2437,217.4899,,,,
73543,0,,,,,,,,,,,,,,,622.2731,219.3844,591.8203,214.0524,606.0380,239.6457,581.8010,229.9244,610.2997,237.5378,596.5425,233.8798,608.4582,281.2014,594.7923,275.0217,607.3450,317.7666,597.9550,310.4433,,,,,,,587.2953,213.8067,621.1436,218.3244,594.0051,214.1319,624.8958,219.6024,578.4269,228.8106,603.9894,238.0853,581.5193,229.8963,608.3507,240.5516,588.8366,223.7244,602.9644,228.3546,610.8166,223.0203,617.7356,225.4223,593.1341,269.4036,611.1836,278.8796,597.2371,273.6485,602.7519,275.3930,597.0586,309.3168,610.2185,319.7628,597.5849,311.4109,605.1987,317.0717,585.9463,314.3300,602.9275,327.8455,582.7808,314.3669,595.7129,323.6937,580.1715,316.0540,589.7307,323.3438,613.3927,322.0245,603.5342,314.4296,,,613.7823,218.0204,,,,
