sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
73955,0,273.5015,176.2359,273.0043,174.3405,276.4357,175.4552,274.9082,170.9048,286.6244,173.5268,269.0501,180.7315,294.1810,184.9429,261.7013,200.7401,294.9951,206.9863,254.7031,220.9775,290.3214,226.3311,273.6410,225.7443,288.5095,227.3257,265.6745,260.3847,284.5621,261.8048,259.7132,292.8216,283.1889,294.7758,279.2290,183.9903,291.8835,180.5503,269.9921,175.7357,296.9670,205.6883,257.8189,198.6683,295.8675,205.7074,263.0369,200.6964,289.6384,225.9008,254.1351,220.1435,292.4107,226.5338,252.6405,220.3868,285.4857,218.9820,269.3441,217.5872,289.3383,216.5327,281.0704,215.5994,287.7562,258.2917,262.6682,257.7781,278.4684,258.7359,272.0587,258.3569,286.6016,294.6272,257.2876,293.1708,280.8599,295.1014,260.7568,292.6967,282.7564,298.0664,249.7763,296.8413,276.9771,296.3810,251.4080,294.2452,272.7672,296.4682,251.3955,294.1858,262.5306,298.2940,285.5157,299.7724,283.7340,175.3116,285.0342,208.1374,287.2232,196.3521,286.7002,185.3999
73956,0,272.0388,175.1727,272.6630,173.9147,275.6672,174.8529,274.8317,170.5777,285.8790,172.7356,268.8526,180.5667,293.3440,184.4421,261.5068,201.2699,294.5619,207.0251,254.0321,221.4771,291.0396,226.6571,273.1394,225.8917,287.5324,227.3665,265.8857,260.5993,283.9533,261.6788,260.7014,293.0901,282.6589,294.5501,278.2674,183.7197,291.0688,180.0441,269.7291,175.5386,296.9152,205.6593,257.6182,199.1704,295.7077,205.7325,262.8115,201.1071,290.1718,226.2500,253.3742,220.7225,293.1930,226.7691,252.2120,220.9428,284.0480,218.9198,268.5037,217.7507,288.5779,216.6640,280.3069,215.8580,287.1813,258.1352,262.9867,258.2430,278.1341,258.8317,272.5438,258.5188,285.9175,294.3922,258.2733,293.5202,280.4179,294.9337,261.6346,292.9949,282.0634,297.8263,250.5017,297.2153,276.3954,296.2710,252.2368,294.6526,272.6583,296.5976,252.4069,294.5805,263.8122,298.4450,285.2019,299.4993,283.4016,175.0804,283.8939,208.2419,285.8906,196.4136,285.8846,185.3191
73957,0,271.9600,174.7188,271.1391,173.4143,274.3841,174.3867,273.5430,170.2451,285.6427,172.5522,268.2448,180.6737,292.4709,184.7892,261.5777,201.1891,293.5088,207.3997,253.4902,221.7539,291.1601,227.2509,272.8220,226.1901,286.9623,227.6308,265.0174,260.5243,283.4073,261.7232,260.0247,293.0245,282.9399,294.6744,277.5901,183.7928,290.4680,180.3779,269.4758,175.6807,296.0753,206.1614,257.6421,199.1103,294.4824,205.9573,262.9431,201.0770,290.3465,226.9860,252.5966,220.9486,293.2322,227.5414,251.7324,221.1636,283.5227,219.4041,267.6999,218.0820,288.1176,216.8767,279.9373,216.0291,286.6387,258.2262,262.2679,258.1959,277.4685,258.8400,271.2292,258.4565,286.4775,294.6188,257.6585,293.5065,280.7861,295.0535,260.7983,292.8795,282.3465,297.9447,250.0344,297.2833,276.5379,296.3430,251.7862,294.9302,272.6291,296.5739,252.0992,294.9369,263.2876,298.6046,285.7946,299.8079,283.0203,175.1994,283.5206,208.4194,285.4640,196.3644,285.4639,185.3991
73958,0,270.9501,174.0656,270.9607,172.9626,274.1280,173.9510,272.8060,169.7016,285.1835,172.1386,267.8063,180.8517,291.6609,184.8399,261.8941,201.6217,292.7342,207.3881,253.8545,222.2319,289.3598,227.1083,272.3871,226.2759,286.4962,227.6939,264.6142,260.9041,283.3435,262.0508,260.3933,293.7397,282.7860,295.3167,277.2223,183.9913,289.8906,180.3637,268.8999,175.8944,295.4070,206.0808,258.1907,199.5737,294.0961,206.1074,262.7782,201.4103,288.3030,226.7739,252.9726,221.4914,291.7429,227.4382,252.2739,221.6770,283.0778,219.5799,267.5660,218.3112,287.5985,217.1414,279.4767,216.3119,286.4932,258.6577,261.6654,258.6782,277.5213,259.3121,271.0248,258.9671,286.1701,295.1921,258.0283,294.0559,280.7058,295.6488,261.0927,293.5430,282.1769,298.3116,250.2096,297.8311,276.6887,296.6700,252.1998,295.6318,272.9563,297.0164,252.6606,295.6629,263.1723,298.8967,285.9350,300.3146,282.1747,175.2371,283.0311,208.7869,284.8840,196.9000,284.8325,185.7372
73959,0,271.3182,173.5020,269.5030,172.1414,272.8364,173.1714,272.0034,169.1114,284.1571,171.6325,266.5448,180.8446,290.8613,184.9474,260.8220,202.0073,292.9992,207.5498,253.2012,222.4419,290.9480,227.2364,271.1184,226.0391,284.7484,227.2915,264.3770,260.9442,282.8789,262.1731,260.4000,293.3772,282.9019,295.0720,275.8496,183.8590,288.6315,180.2923,267.5303,176.0884,294.9214,206.0133,257.2334,199.7488,293.8603,206.2359,261.8761,201.8457,289.9794,226.7917,252.5295,221.4859,293.3813,227.7955,251.7190,221.9392,281.0414,219.1899,265.9026,218.0710,286.0568,216.6782,278.3302,216.1560,286.2227,258.6432,261.7006,258.7000,277.1073,259.1916,270.3483,258.8300,286.7192,295.0513,258.0809,293.7581,280.8476,295.3663,261.0672,293.1948,282.7242,298.2475,249.8907,297.5981,277.1110,296.7252,251.5668,295.1753,273.0312,297.0557,252.0140,295.3275,263.5603,298.7453,286.1511,300.0174,281.4271,175.4279,281.8415,208.5328,284.1294,196.7834,283.6283,185.9692
73960,0,268.5440,173.2657,267.9144,171.5751,271.1435,172.8065,270.9057,168.4047,282.8188,171.4076,266.4144,180.6039,288.3592,184.4842,260.4681,202.0427,291.8354,206.8391,252.8996,222.4798,289.4910,226.6646,270.2454,225.6745,283.4187,226.9339,263.8251,260.6919,282.5511,261.9752,259.9272,293.1698,282.7017,294.9257,274.4167,183.4224,286.3572,179.7936,266.9709,175.7495,293.7083,205.1561,257.4366,199.8467,293.1435,205.7299,261.3048,201.7034,289.0651,226.2747,252.0631,221.5513,292.9933,227.1846,251.5563,221.9339,279.6858,218.5709,264.9993,217.6203,285.0295,216.2203,277.5165,215.7266,285.7094,258.3586,261.1704,258.4882,276.6010,258.9346,269.7009,258.4675,286.5624,294.9016,257.8231,293.5899,280.6291,295.3077,260.5847,293.0610,282.2281,298.0489,249.3185,297.5432,276.5990,296.6640,250.8979,295.3604,272.4448,296.9697,251.2784,295.4125,262.9743,298.3956,286.0091,299.9039,280.3791,175.0548,281.0010,208.0335,283.1605,196.3670,282.5894,185.6871
73961,0,269.0019,173.6896,267.3594,170.9727,270.2625,172.1011,270.6251,168.0321,281.9432,171.0130,266.6904,180.2866,288.8392,183.8704,259.8456,201.8372,291.1855,206.3612,251.9264,222.2693,288.6873,226.0094,270.4346,225.4939,283.5641,226.9011,263.4954,259.9740,282.2085,261.8125,259.5024,292.2961,282.2640,294.5159,274.6345,182.5061,286.7570,179.1210,267.5746,175.3284,293.0836,204.5626,257.0101,199.6618,293.0656,205.2548,261.7244,201.4798,288.4689,225.4838,251.2526,221.2282,291.8828,226.3973,250.8956,221.7486,279.1744,218.1156,264.8855,216.9936,285.3922,215.5450,278.4058,214.9929,285.5255,257.8623,260.8911,257.4995,275.6531,258.1440,269.4894,257.5846,286.1824,294.6268,257.5623,292.8351,280.0516,294.9087,260.1607,292.3467,281.4992,297.6653,249.2234,297.0025,275.9572,296.3248,250.2216,294.6276,271.6016,296.6120,250.5347,294.9330,263.0842,297.7444,285.2260,299.7003,281.2533,174.7536,281.9216,207.3684,283.9840,195.9778,283.6360,185.3833
73962,0,267.5738,171.8225,265.7153,169.9015,268.9819,170.8802,269.7128,167.2071,282.2979,170.2496,265.1217,180.5595,287.2448,184.0143,259.2198,202.5007,291.6093,206.5794,251.1966,222.8885,289.0327,225.9311,268.7328,225.3853,282.7850,226.6256,262.9899,260.3683,282.4620,261.9726,259.8217,292.8976,282.7535,294.7854,272.9096,182.5849,285.3731,179.1727,265.5860,175.5384,293.2010,204.7248,256.0381,200.2072,293.2275,205.4152,260.6671,202.3242,288.2405,225.4192,250.6398,221.7329,291.9040,226.2795,250.1390,222.4928,278.1141,218.3474,263.1116,217.4019,283.8124,215.5405,276.4337,215.2467,285.6375,258.2087,260.1182,257.9724,275.5094,258.5961,269.2087,258.1207,286.9601,294.9337,257.6612,293.3786,280.4097,295.0401,260.6850,292.7938,282.4912,297.8972,249.5502,297.3166,277.0323,296.7161,250.9779,295.1212,272.5189,297.0285,251.4712,295.3286,262.9772,298.0381,285.5273,299.7619,279.7235,174.6529,280.2451,207.6644,282.5309,196.2323,282.0163,185.4759
73963,0,265.1621,171.3990,264.1731,169.3070,267.2211,170.2797,268.3765,166.7259,281.4944,169.7136,264.1383,180.6903,287.5367,183.9135,259.0135,202.5729,291.7611,206.5707,251.1405,223.2794,290.4283,225.6171,267.4534,225.5798,282.6580,226.8221,262.6228,260.4482,282.3544,262.4740,259.7335,292.9856,282.4850,294.7452,272.1511,182.3697,285.0289,178.7961,264.5356,175.5447,293.6046,204.7294,255.8765,200.3383,293.1075,205.3870,260.2754,202.3409,289.6044,224.9643,250.3349,222.0440,293.4781,226.1648,250.1236,222.9035,277.8505,218.2966,262.0992,217.2522,283.5394,215.8798,275.6916,215.3927,285.7434,258.6440,259.5633,258.1016,275.1773,258.7793,268.9960,258.2864,286.6184,294.8339,257.3056,293.4940,280.1212,294.9908,260.5339,292.8671,282.2844,297.8489,249.0512,297.2659,276.3168,296.5283,250.6355,294.9883,271.7226,296.7654,251.0832,295.0946,262.8404,298.0795,285.6044,299.8375,279.0213,174.7207,279.8627,207.8474,281.7990,196.4804,281.0834,185.8557
73964,0,263.2551,170.3013,262.5082,168.4832,265.9470,169.5319,267.4141,165.9341,280.3626,169.0700,263.2288,180.6179,286.5433,183.7729,258.1629,202.9421,292.0401,206.6927,250.4968,223.6200,290.7082,225.7962,266.9439,225.5021,282.4058,226.6823,261.8609,260.0360,281.3972,261.5685,260.1479,292.6465,282.6212,294.3402,271.0800,182.0566,284.2074,178.6738,263.4846,175.4214,293.6408,204.8445,254.5557,200.8458,293.3761,205.4087,259.7752,202.7320,289.8861,225.2664,249.5968,222.4183,293.9222,226.2692,249.3872,223.2794,277.3591,218.2999,261.7270,217.2322,283.1235,215.8809,275.3511,215.3498,284.5875,258.0093,258.7565,257.6972,274.2972,258.2280,267.8813,257.8623,286.8199,294.4159,257.5198,292.9547,280.2899,294.6521,261.0210,292.5419,282.1242,297.5952,249.8532,297.2236,276.2912,296.4696,250.9157,294.9601,271.6917,296.8584,251.2477,295.2457,263.2208,297.4262,285.3616,298.9594,278.1047,174.3648,279.1876,207.8953,280.8178,196.2635,280.3680,185.4840
73965,0,261.4308,169.7703,260.6281,167.5361,263.7401,168.6675,265.2345,164.7079,277.8940,168.2215,262.5717,180.4791,284.7966,183.2386,257.7036,203.0399,290.8402,205.9919,249.4449,223.7697,288.6412,225.2018,266.2597,225.3290,280.6949,226.4693,261.4016,260.1008,280.3240,261.6358,260.0261,292.8945,282.4280,294.2808,269.6133,181.6241,282.8886,178.2010,262.9058,175.1373,292.2344,204.1951,254.0007,200.9103,292.1433,204.6128,259.6946,202.7725,287.6462,224.5848,248.6410,222.5239,291.9406,225.6593,248.4446,223.3670,275.6574,217.9580,260.2376,216.9251,282.1249,215.5504,274.5123,214.9736,283.6119,257.9410,258.4320,257.7375,273.3069,258.1497,267.2636,257.8743,286.5291,294.3298,257.6038,293.3351,280.2312,294.6412,260.7784,292.7718,281.5843,297.6157,249.4977,297.3929,275.5469,296.5043,250.5268,295.1197,270.8125,296.9220,250.4987,295.2907,263.0834,297.7453,285.8331,298.9110,277.3394,174.1094,277.9903,207.5024,279.7379,195.9122,279.5757,185.1357
73966,0,260.8628,169.1764,259.7655,167.1703,263.2536,168.3243,264.3704,164.3640,278.4692,167.9755,261.4520,180.6733,285.4120,183.1306,257.4969,203.3586,292.5932,206.5741,249.2893,224.2186,290.6155,225.4624,265.8432,225.6547,280.8892,226.7126,260.9474,260.6989,279.7029,261.8896,260.3218,293.3406,282.4313,294.3749,269.2355,181.6207,283.3750,178.0975,261.7704,175.3476,294.0401,204.5269,253.7689,201.2464,293.7885,205.2428,259.3839,203.1781,289.7976,224.8483,248.4075,222.9828,293.6307,226.0527,248.2039,223.8033,275.8566,218.1114,259.7033,217.0778,282.4561,215.8599,274.5407,215.3227,283.0695,258.3987,258.0278,258.3865,272.7992,258.6881,267.0590,258.5297,286.7115,294.5303,257.8659,293.8834,280.2350,294.7384,261.1438,293.1627,282.1882,297.9893,249.3995,297.8585,276.0286,296.8642,250.2355,295.5336,271.0757,297.2302,250.1476,295.6702,263.4878,298.2873,286.1177,299.0333,276.9022,174.1617,278.0510,207.7754,279.7875,196.2050,279.3488,185.3899
73967,0,258.6283,168.2338,258.2284,165.9544,261.7983,167.3037,262.4488,163.7330,276.6608,167.3654,260.0477,180.8048,284.5802,183.4453,256.0390,203.1833,291.5511,206.6924,248.2294,223.9930,290.4702,225.2808,264.8231,225.3775,280.5144,226.5281,260.9998,260.2159,278.2471,261.3857,260.1329,293.2117,282.0234,294.3770,267.7658,181.9868,282.4179,178.1462,260.3676,175.4036,292.5736,204.6668,252.5903,201.0806,292.6052,205.4635,257.8603,202.9387,289.7888,224.7050,247.2415,222.7771,293.3031,225.9740,247.0363,223.5876,275.4855,218.2216,258.6508,216.9151,282.3595,215.8659,274.0524,215.2544,281.8150,258.1278,257.8286,257.9687,271.6867,258.2571,267.4304,258.3209,286.4934,294.4891,257.4447,293.6051,279.7248,294.7382,260.9627,293.0742,282.1801,297.9725,249.4768,297.7272,275.7411,296.8321,250.4543,295.4235,270.6521,297.1992,250.3454,295.4293,262.9392,297.9547,286.0270,299.0372,275.9054,174.5362,277.3089,207.8210,278.8980,196.5207,278.7495,185.6475
73968,0,258.3991,167.8531,257.0109,165.4654,260.7891,166.8948,261.9939,163.4155,274.6549,167.2598,259.6650,180.7923,282.9306,183.2623,255.3104,202.9706,289.3575,206.2043,247.8046,224.0782,289.6026,225.2130,264.3815,225.2124,279.7906,226.3485,260.7621,260.1756,277.2093,261.1400,260.2006,292.8459,281.0823,293.2303,266.9905,181.8248,280.9838,177.9673,260.2059,175.3308,290.7573,204.3836,251.8671,200.9318,290.8810,205.2539,257.0056,202.7621,288.8762,224.4092,246.5593,222.7315,292.4571,225.8018,246.8367,223.6904,274.5566,218.1554,257.8011,216.8763,281.5744,216.0104,273.4745,215.4549,280.7004,257.9131,257.6724,257.9739,270.5478,258.2361,266.9017,258.3077,285.2513,293.2866,257.4910,293.1689,278.6639,293.5473,261.0661,292.6224,280.6073,297.0036,249.4897,297.2745,274.1384,295.9465,249.8685,294.9082,269.5294,296.5359,249.6884,295.0151,262.9817,297.3222,285.1659,297.5332,275.4478,174.4809,276.0683,207.9442,277.9924,196.6639,277.9874,185.7431
73969,0,257.0850,167.8076,256.3046,165.0346,260.0375,166.4321,261.3072,163.3187,274.2393,166.9369,259.9040,180.6800,282.2398,182.8815,255.2835,203.3723,289.3556,206.1441,247.2737,224.3076,288.6499,224.8284,264.4510,225.6633,279.3061,226.7470,260.5229,260.3528,276.0227,261.1481,260.7045,292.9356,280.6745,293.2035,266.3863,181.4921,280.3094,177.4980,260.2071,175.0752,290.7871,204.2610,251.9075,201.1792,290.7010,205.3044,257.1386,203.1914,288.0932,224.0392,245.8717,223.0177,292.1109,225.4858,246.4226,223.9246,274.0222,218.2028,257.6611,216.9674,281.3264,216.3510,273.5152,215.8367,279.0634,257.6595,257.2056,258.1442,268.9803,258.1466,266.6634,258.5956,284.7008,293.2091,258.0150,293.3619,278.4138,293.5097,261.6465,292.8215,280.2220,296.9871,250.4546,297.7187,273.6021,296.0103,250.6588,295.3617,268.7278,296.6226,250.3514,295.4172,263.6549,297.4890,284.9592,297.6037,275.3222,174.4076,275.7920,208.2398,277.7555,196.9467,277.9695,185.8968
73970,0,255.2185,167.4894,254.8501,164.4607,258.6217,165.9716,260.4000,163.0761,271.3286,167.0715,259.3352,180.7823,281.0878,183.1216,254.4876,203.5251,287.0512,206.1977,246.0424,224.3737,287.4118,224.8933,263.6505,225.9727,277.8337,227.0168,259.9569,261.1671,275.3592,261.6460,259.8210,293.1643,278.9064,292.5856,265.0180,181.6568,278.8825,177.6269,259.3850,175.0092,288.3350,204.2193,250.8303,201.2458,288.7478,205.4393,256.3102,203.1992,287.4233,224.1060,244.8350,223.1477,291.1515,225.4908,245.1451,223.9295,272.9625,218.3942,256.8692,217.3781,281.2674,216.6840,273.5595,216.1617,277.9895,258.1748,256.7634,258.9552,268.4892,259.1342,265.8833,259.3503,282.5278,292.4025,257.0996,293.6423,276.5038,292.9921,260.5366,293.1107,277.9052,296.2919,249.4805,298.1289,270.9589,295.4129,249.5102,295.6942,266.7601,296.2489,249.5057,295.6603,262.4429,297.4542,283.0906,296.8181,274.7631,174.5246,275.6033,208.6047,277.5202,197.2763,277.6491,186.1158
73971,0,255.4649,166.7867,255.9450,163.7469,259.0673,165.1627,261.9602,162.6953,271.8484,166.6280,259.1358,180.2803,278.8708,182.4799,254.1419,203.3192,284.8018,205.9953,245.2526,223.8152,285.1641,224.2326,263.2552,225.6570,275.8119,226.4423,259.6510,261.4023,275.0522,261.1667,260.2617,293.7294,277.1107,292.2376,264.0239,181.1629,277.0041,177.1025,259.3500,174.4485,285.2832,203.7540,250.2812,200.9357,286.0043,205.1219,255.7736,202.9667,284.7881,223.5594,243.9335,222.6285,289.1349,224.8464,244.5823,223.3882,271.4627,217.9288,256.6550,216.9992,279.4616,216.2256,272.4712,215.8419,277.2712,257.6179,256.7364,259.1715,268.8713,259.0097,264.8564,259.1791,280.4877,291.9738,257.7284,294.3487,274.7154,292.6810,260.9960,293.7450,275.8788,295.7672,250.6242,298.7302,269.3681,295.0253,250.6948,296.3052,265.6087,296.0680,250.1735,296.2081,262.8153,298.1891,281.1941,296.5854,273.4195,174.1118,274.2245,208.0829,275.9517,196.8800,275.9754,185.7197
73972,0,255.5114,166.4130,254.9115,163.3949,257.7274,164.8074,261.7355,162.4919,269.1474,166.7429,259.4254,180.7755,278.4756,182.9981,254.0446,203.2177,284.7659,206.1109,243.5551,223.2155,284.0630,224.0377,263.2984,225.2564,275.0935,226.0738,259.2244,260.6963,274.4586,260.6346,260.6117,293.0094,275.6375,291.3678,263.9391,181.3981,276.5519,177.4043,259.6445,174.8509,285.2344,203.9100,250.3813,200.8643,286.0017,205.5193,255.5799,202.9947,283.5786,223.3344,242.1079,222.0755,288.5096,224.8346,243.3126,222.9090,271.0669,218.0892,256.6783,217.0899,279.4008,216.2151,272.6361,215.8553,276.7571,257.1068,256.6289,258.5575,268.7988,258.6465,264.3434,258.6807,278.8369,290.9862,258.2791,293.7252,273.3998,291.7870,261.3000,293.0510,274.5765,294.8035,251.6907,298.4495,268.8221,294.0770,250.7162,295.8736,265.1141,295.2211,250.1360,295.7382,263.2268,297.6491,279.7834,295.7719,273.5872,174.5425,274.5327,208.3002,276.3497,197.2494,276.3984,186.1744
73973,0,255.2796,166.1878,255.6851,163.3053,258.2675,164.6030,263.0048,162.9811,271.1272,166.3540,259.9687,180.5001,277.8652,182.3203,254.6650,202.7984,281.6579,204.9208,243.5303,223.0072,273.7723,221.4717,262.8499,225.1503,274.2276,225.7307,259.5076,260.7865,274.8818,260.6780,260.6659,293.2434,273.8861,291.5684,264.0215,181.0374,276.2658,176.8331,260.3494,174.6156,281.6423,202.8421,251.5462,200.6107,283.2589,204.5619,256.1617,202.6156,272.4001,220.3504,242.7680,221.9846,276.0562,221.8196,243.4556,222.7062,270.4842,217.5744,256.4197,216.8209,278.5210,215.6267,272.3441,215.4377,277.1279,256.9125,256.6391,258.6310,269.4802,258.2947,264.6812,258.5940,277.1367,291.3322,258.2333,293.9021,271.5067,292.0467,261.4366,293.3709,272.6060,294.6772,251.5067,298.6904,267.0100,293.8699,250.5950,296.1783,262.9911,294.8224,250.2326,296.0827,263.6616,298.1156,277.4706,296.5896,273.9824,174.4568,274.2016,207.8668,276.1763,196.9124,276.5955,186.1444
73974,0,256.0266,165.8798,255.8623,162.8352,257.5548,164.1443,262.6878,162.6165,265.8696,166.2213,259.9181,180.5999,277.4142,182.2190,254.0907,202.6667,280.1595,204.4949,243.4823,222.9320,273.0287,220.8953,263.1383,224.9197,274.0297,225.4322,259.2931,260.5249,274.1891,260.4680,261.0247,293.0017,272.3276,291.1480,263.9031,180.8904,275.6639,176.7156,260.2394,174.7284,280.2655,202.4911,250.9566,200.4508,282.3207,204.3436,255.9278,202.6192,271.2690,219.8566,242.7645,221.9189,274.6954,221.3028,243.2847,222.6703,270.0337,217.2857,256.3434,216.5930,278.1658,215.5863,272.1034,215.3906,276.4988,256.6477,256.5979,258.4008,268.6186,257.9564,264.1557,258.3671,275.5360,290.8209,258.5137,293.6255,270.1378,291.6805,261.8249,293.2161,271.2740,294.3915,251.5681,298.3913,264.6981,293.2428,250.6582,296.1561,260.5977,294.2396,250.0445,296.0996,264.2890,298.0334,275.3441,296.1206,273.6461,174.5185,273.9516,207.7777,276.1348,196.9114,276.3954,186.1194
73975,0,256.6340,165.3057,255.7728,162.3717,257.4902,163.6741,262.4568,162.1466,265.7703,165.8650,259.5585,180.5564,277.4582,182.7382,254.2146,202.5817,279.5741,204.8333,243.4987,222.6123,272.4446,221.2881,263.0468,225.0093,274.0267,225.6481,259.4669,260.6858,273.9863,260.4945,261.1273,293.3708,272.9625,291.2084,263.7321,180.9677,275.7507,177.0001,259.9811,174.7364,279.5967,202.7787,251.0639,200.2563,281.4042,204.8070,256.1424,202.7682,270.6897,220.2265,242.4171,221.4434,273.9253,221.8732,243.3024,222.4174,270.0834,217.4626,256.4194,216.4936,278.3415,215.8431,272.1886,215.5317,276.4800,256.4674,256.9020,258.4894,268.1790,257.7211,263.9384,258.2954,276.2632,290.9841,259.0452,294.0512,270.6691,291.7878,261.9285,293.4526,271.4812,294.5743,251.9252,298.9729,264.4534,293.2716,250.4591,296.5251,260.3935,294.1433,249.7207,296.4814,264.6900,298.3119,276.6082,296.1277,273.6567,174.9332,274.0099,208.0755,276.0945,197.3753,276.4907,186.5722
73976,0,257.4408,165.0525,255.9655,162.2430,257.6697,163.5024,262.6352,162.0043,265.4561,165.7070,259.3765,180.5792,276.8425,182.4707,254.3495,202.9456,279.6150,204.7310,243.6889,223.1260,271.9011,221.3855,263.3023,224.8017,273.6933,225.3186,259.8482,261.0873,273.4810,260.8450,261.1193,293.7266,272.7095,291.2988,263.1943,180.8095,275.2596,176.8318,259.8058,174.8097,279.8192,202.7243,251.3803,200.7186,281.5112,204.6827,256.1636,203.0843,270.1679,220.3898,242.4775,221.9675,273.4943,221.9079,243.5453,222.9069,269.2361,217.2250,256.1339,216.4545,278.0521,215.5488,272.1831,215.4391,276.0327,256.7681,257.1638,258.9567,267.6281,257.9887,263.9075,258.5642,275.8656,291.0150,259.2267,294.3924,270.5559,291.8788,261.8898,293.7194,271.2675,294.7363,252.2802,299.4198,264.3124,293.6066,250.7450,297.0351,260.2730,294.5549,249.9531,296.9771,264.9547,298.5624,276.2750,295.9588,273.0728,174.8485,273.5261,207.7623,275.4660,197.1743,275.9203,186.4297
73977,0,256.7898,165.0147,256.0164,162.0642,257.4059,163.3056,262.9988,161.9803,265.3657,165.4053,259.5767,180.5331,276.5195,182.4127,254.7139,202.9815,279.3145,204.9217,243.6806,222.9974,271.5358,221.3104,262.2131,224.6121,272.8959,225.1997,260.0281,261.0360,273.3493,260.8330,261.3543,293.9824,272.4437,291.2049,262.8928,180.7447,275.0914,176.7206,259.9275,174.7387,279.3015,202.9232,251.9762,200.6912,281.1238,204.9678,256.4554,203.2542,269.8322,220.3116,242.5791,221.7199,272.9414,221.9308,243.5462,222.8546,268.7050,217.1681,255.3389,216.2806,277.5685,215.4957,271.4123,215.3417,275.7372,256.6177,257.4215,258.8821,267.6955,257.9003,263.9272,258.4883,275.6096,290.9236,259.3708,294.6274,270.1545,291.7069,262.2406,293.9916,270.7438,294.5701,252.4748,299.5167,263.8005,293.4170,250.9791,297.0959,259.6462,294.4059,250.3155,296.9983,264.6615,298.7940,275.7370,295.7954,273.3700,174.8463,273.1705,207.7884,275.3743,197.3083,276.1563,186.5274
73978,0,257.1577,165.1014,255.6349,162.1483,257.0048,163.3757,262.8731,162.0314,264.1792,165.3544,260.2487,180.3605,276.6853,182.4515,254.8960,203.0329,278.8370,204.8789,244.0173,223.0599,270.8793,220.9840,262.5434,224.6845,272.7331,225.1627,260.1961,261.1427,273.4314,261.0480,261.0997,294.0509,272.3420,291.6316,263.1703,180.6391,275.2985,176.7297,260.6201,174.6220,278.9731,202.8810,252.3415,200.7027,280.6793,204.9631,256.7468,203.3870,269.1933,220.0112,243.0580,221.7548,272.1992,221.7071,243.8393,223.0070,268.4919,217.0599,255.4963,216.2559,277.8497,215.5081,271.8700,215.3646,276.0019,256.9083,257.6702,258.9496,268.0113,258.0872,264.0455,258.5212,275.5737,291.3274,259.2015,294.6915,270.1176,292.1372,261.9299,294.0636,270.7927,294.9255,252.2170,299.5984,263.8837,293.6075,250.5765,297.1079,259.8295,294.4980,249.7316,296.9835,264.6495,298.9120,275.9756,296.4924,273.8010,174.8729,273.5670,207.8328,275.5879,197.3400,276.4364,186.5675
73979,0,257.9635,164.8357,257.2902,161.9229,258.2005,163.1387,263.6406,161.8128,266.1561,165.2999,260.8338,180.3385,277.4536,182.6436,255.1505,202.7880,279.3030,204.7508,243.6846,222.5412,270.6333,220.9060,262.6830,224.7551,273.2634,225.3230,260.0272,260.8894,273.6805,260.9206,261.2482,293.7864,272.2126,291.3640,263.8386,180.6335,275.9523,176.8707,261.2399,174.5982,279.8758,202.8474,252.5947,200.4962,281.3815,204.8960,257.0774,203.0828,269.0044,219.8895,242.6009,221.1602,272.1333,221.5419,243.3829,222.4565,268.3492,217.2166,255.4210,216.3353,278.2627,215.5391,272.2631,215.2926,276.1172,256.9244,257.5623,258.7531,268.1186,257.9723,264.0183,258.4072,275.4060,291.0880,259.3351,294.4041,269.9777,291.8433,262.1014,293.7869,270.5297,294.6522,252.5545,299.3037,263.6900,293.4029,251.0376,296.9433,259.6024,294.3613,250.0395,296.8173,265.0307,298.7000,275.6210,296.1414,274.2541,174.8610,273.9383,207.9042,276.1473,197.2715,276.9115,186.5526
